<DATE>    	 <TIME>  	 <OPEN>	 <HIGH>	 <LOW> 	 <CLOSE>	 <TICKVOL>	 <VOL>	 <SPREAD>
2025.05.22	 02:00:00	 2050.6	 2053.2	 2049.9	  2052.0	       697	     0	        9
2025.05.22	 03:00:00	 2052.2	 2057.9	 2051.0	  2057.3	       882	     0	        9
2025.05.22	 04:00:00	 2057.4	 2058.6	 2053.9	  2054.0	       770	     0	        9
2025.05.22	 05:00:00	 2054.1	 2057.2	 2053.0	  2053.7	       574	     0	        9
2025.05.22	 06:00:00	 2053.7	 2056.0	 2053.6	  2054.4	       438	     0	        9
2025.05.22	 07:00:00	 2054.3	 2054.4	 2052.6	  2053.2	       336	     0	        9
2025.05.22	 08:00:00	 2053.1	 2056.3	 2052.0	  2056.0	       579	     0	        9
2025.05.22	 09:00:00	 2055.8	 2057.4	 2053.2	  2055.1	       820	     0	        9
2025.05.22	 10:00:00	 2054.9	 2058.5	 2051.2	  2052.8	      1966	     0	        9
2025.05.22	 11:00:00	 2053.2	 2056.7	 2051.6	  2053.3	      1470	     0	        9
2025.05.22	 12:00:00	 2053.3	 2054.6	 2049.1	  2049.7	       894	     0	        9
2025.05.22	 13:00:00	 2049.7	 2050.6	 2045.8	  2046.5	       925	     0	        9
2025.05.22	 14:00:00	 2046.3	 2050.3	 2032.3	  2032.3	      1775	     0	        9
2025.05.22	 15:00:00	 2032.2	 2042.3	 2025.7	  2041.3	      4006	     0	        9
2025.05.22	 16:00:00	 2041.3	 2046.4	 2032.8	  2043.1	      9418	     0	        8
2025.05.22	 17:00:00	 2043.3	 2049.3	 2037.6	  2043.5	      6954	     0	        8
2025.05.22	 18:00:00	 2043.7	 2053.1	 2043.5	  2052.9	      4724	     0	        8
2025.05.22	 19:00:00	 2053.0	 2057.9	 2045.9	  2046.7	      3858	     0	        8
2025.05.22	 20:00:00	 2046.6	 2057.9	 2045.7	  2056.5	      3397	     0	        8
2025.05.22	 21:00:00	 2056.4	 2059.3	 2055.0	  2058.3	      2820	     0	        8
2025.05.22	 22:00:00	 2058.5	 2062.3	 2049.5	  2050.9	      3535	     0	        8
2025.05.22	 23:00:00	 2051.0	 2054.0	 2048.9	  2053.5	      1064	     0	        9
2025.05.23	 01:00:00	 2054.9	 2055.0	 2047.6	  2048.3	       618	     0	        9
2025.05.23	 02:00:00	 2048.3	 2051.5	 2047.2	  2051.2	       529	     0	        9
2025.05.23	 03:00:00	 2051.4	 2055.7	 2051.4	  2055.7	       648	     0	        9
2025.05.23	 04:00:00	 2055.7	 2055.7	 2052.1	  2052.6	       705	     0	        9
2025.05.23	 05:00:00	 2052.6	 2056.8	 2052.4	  2054.4	       444	     0	        9
2025.05.23	 06:00:00	 2054.5	 2055.5	 2051.9	  2053.1	       490	     0	        9
2025.05.23	 07:00:00	 2053.3	 2053.3	 2049.7	  2050.4	       349	     0	        9
2025.05.23	 08:00:00	 2050.4	 2053.2	 2049.1	  2051.2	       471	     0	        9
2025.05.23	 09:00:00	 2049.0	 2051.1	 2044.3	  2050.4	      1142	     0	        9
2025.05.23	 10:00:00	 2050.5	 2060.0	 2050.5	  2058.7	       990	     0	        9
2025.05.23	 11:00:00	 2058.6	 2059.2	 2054.5	  2054.5	       857	     0	        9
2025.05.23	 12:00:00	 2054.5	 2054.5	 2047.0	  2053.5	      1045	     0	        9
2025.05.23	 13:00:00	 2053.5	 2054.1	 2049.2	  2053.1	       929	     0	        9
2025.05.23	 14:00:00	 2052.8	 2053.2	 2005.2	  2008.8	      3211	     0	        9
2025.05.23	 15:00:00	 2009.2	 2012.0	 1982.0	  2008.9	      6693	     0	        9
2025.05.23	 16:00:00	 2008.8	 2036.1	 2001.4	  2032.4	      8988	     0	        8
2025.05.23	 17:00:00	 2032.6	 2039.2	 2028.3	  2030.8	      7585	     0	        8
2025.05.23	 18:00:00	 2030.8	 2042.2	 2030.0	  2035.5	      4925	     0	        8
2025.05.23	 19:00:00	 2035.6	 2043.0	 2034.5	  2040.3	      4038	     0	        8
2025.05.23	 20:00:00	 2040.3	 2048.4	 2039.9	  2046.4	      3196	     0	        8
2025.05.23	 21:00:00	 2046.5	 2049.5	 2042.1	  2045.7	      3675	     0	        8
2025.05.23	 22:00:00	 2045.5	 2049.8	 2039.8	  2042.5	      4017	     0	        8
2025.05.23	 23:00:00	 2042.6	 2042.8	 2039.0	  2040.0	      1171	     0	        9
2025.05.26	 01:00:00	 2042.1	 2069.2	 2041.8	  2061.6	      1682	     0	        9
2025.05.26	 02:00:00	 2061.6	 2066.9	 2061.3	  2064.6	       825	     0	        9
2025.05.26	 03:00:00	 2064.4	 2068.4	 2062.9	  2065.2	       986	     0	        9
2025.05.26	 04:00:00	 2065.1	 2068.1	 2063.6	  2067.6	       729	     0	        9
2025.05.26	 05:00:00	 2067.6	 2068.8	 2064.8	  2065.1	       604	     0	        9
2025.05.26	 06:00:00	 2065.1	 2068.0	 2065.0	  2066.8	       412	     0	        9
2025.05.26	 07:00:00	 2066.7	 2069.3	 2066.1	  2068.9	       380	     0	        9
2025.05.26	 08:00:00	 2068.8	 2069.2	 2066.6	  2067.5	       509	     0	        9
2025.05.26	 09:00:00	 2067.5	 2072.1	 2065.6	  2071.1	       911	     0	        9
2025.05.26	 10:00:00	 2071.2	 2072.3	 2067.3	  2069.8	       991	     0	        9
2025.05.26	 11:00:00	 2069.9	 2071.6	 2066.7	  2066.8	       676	     0	        9
2025.05.26	 12:00:00	 2066.9	 2068.4	 2065.2	  2066.4	       473	     0	        9
2025.05.26	 13:00:00	 2066.4	 2068.1	 2065.3	  2066.2	       379	     0	        9
2025.05.26	 14:00:00	 2066.0	 2067.7	 2065.2	  2066.3	       429	     0	        9
2025.05.26	 15:00:00	 2066.3	 2067.2	 2063.9	  2064.6	       484	     0	        9
2025.05.26	 16:00:00	 2064.7	 2070.7	 2062.9	  2066.9	       883	     0	        8
2025.05.26	 17:00:00	 2066.8	 2067.4	 2059.8	  2060.4	      1128	     0	        8
2025.05.26	 18:00:00	 2060.3	 2065.7	 2057.6	  2065.3	       842	     0	        8
2025.05.26	 19:00:00	 2065.4	 2067.8	 2064.9	  2067.7	       600	     0	        8
2025.05.26	 20:00:00	 2067.5	 2067.5	 2067.5	  2067.5	         1	     0	        9
2025.05.27	 01:00:00	 2066.2	 2067.0	 2062.9	  2064.1	       557	     0	        9
2025.05.27	 02:00:00	 2064.0	 2064.9	 2062.6	  2064.2	       558	     0	        9
2025.05.27	 03:00:00	 2064.0	 2068.5	 2063.0	  2068.4	       825	     0	        9
2025.05.27	 04:00:00	 2068.3	 2068.5	 2062.6	  2062.9	       713	     0	        9
2025.05.27	 05:00:00	 2062.8	 2063.6	 2061.8	  2063.1	       547	     0	        9
2025.05.27	 06:00:00	 2063.1	 2063.5	 2060.7	  2061.3	       454	     0	        9
2025.05.27	 07:00:00	 2061.2	 2063.6	 2061.0	  2062.9	       360	     0	        9
2025.05.27	 08:00:00	 2062.9	 2067.1	 2061.8	  2065.6	       606	     0	        9
2025.05.27	 09:00:00	 2065.6	 2070.7	 2065.5	  2068.9	       650	     0	        9
2025.05.27	 10:00:00	 2068.7	 2080.4	 2066.7	  2076.7	      1232	     0	        9
2025.05.27	 11:00:00	 2076.8	 2077.3	 2073.9	  2075.7	      1067	     0	        9
2025.05.27	 12:00:00	 2075.8	 2077.3	 2074.3	  2077.0	       821	     0	        9
2025.05.27	 13:00:00	 2077.1	 2080.9	 2075.8	  2077.2	       743	     0	        9
2025.05.27	 14:00:00	 2076.8	 2077.0	 2073.6	  2074.9	       893	     0	        9
2025.05.27	 15:00:00	 2074.9	 2078.2	 2072.0	  2074.0	      1413	     0	        9
2025.05.27	 16:00:00	 2073.9	 2079.5	 2058.6	  2065.5	      5339	     0	        8
2025.05.27	 17:00:00	 2065.7	 2081.7	 2065.7	  2080.6	      4130	     0	        8
2025.05.27	 18:00:00	 2080.8	 2086.8	 2080.2	  2085.9	      2491	     0	        8
2025.05.27	 19:00:00	 2086.1	 2094.0	 2085.7	  2090.3	      2249	     0	        8
2025.05.27	 20:00:00	 2090.3	 2094.8	 2087.7	  2094.3	      2030	     0	        8
2025.05.27	 21:00:00	 2094.4	 2094.9	 2090.3	  2090.6	      1938	     0	        8
2025.05.27	 22:00:00	 2090.5	 2094.5	 2088.7	  2094.5	      2478	     0	        8
2025.05.27	 23:00:00	 2094.5	 2097.0	 2092.7	  2096.8	       902	     0	        9
2025.05.28	 01:00:00	 2095.8	 2095.8	 2094.1	  2095.6	       419	     0	        9
2025.05.28	 02:00:00	 2095.6	 2096.5	 2094.9	  2095.0	       407	     0	        9
2025.05.28	 03:00:00	 2094.9	 2095.0	 2093.3	  2093.8	       533	     0	        9
2025.05.28	 04:00:00	 2093.9	 2095.1	 2092.7	  2093.0	       581	     0	        9
2025.05.28	 05:00:00	 2093.0	 2093.4	 2090.5	  2090.7	       458	     0	        9
2025.05.28	 06:00:00	 2090.7	 2092.1	 2089.7	  2090.2	       382	     0	        9
2025.05.28	 07:00:00	 2090.2	 2090.6	 2088.7	  2088.8	       319	     0	        9
2025.05.28	 08:00:00	 2088.8	 2090.4	 2087.8	  2088.9	       443	     0	        9
2025.05.28	 09:00:00	 2088.8	 2090.0	 2087.1	  2087.3	       539	     0	        9
2025.05.28	 10:00:00	 2087.2	 2089.7	 2086.3	  2086.8	       766	     0	        9
2025.05.28	 11:00:00	 2086.9	 2088.3	 2085.6	  2085.7	       585	     0	        9
2025.05.28	 12:00:00	 2085.7	 2086.5	 2082.5	  2085.8	       593	     0	        9
2025.05.28	 13:00:00	 2085.7	 2094.0	 2085.2	  2094.0	       707	     0	        9
2025.05.28	 14:00:00	 2093.8	 2094.6	 2090.5	  2092.0	       782	     0	        9
2025.05.28	 15:00:00	 2091.9	 2096.1	 2089.3	  2092.3	      1121	     0	        9
2025.05.28	 16:00:00	 2092.2	 2097.7	 2084.6	  2084.6	      4694	     0	        8
2025.05.28	 17:00:00	 2084.8	 2086.6	 2076.7	  2078.7	      3985	     0	        8
2025.05.28	 18:00:00	 2078.6	 2082.4	 2074.4	  2074.7	      2878	     0	        8
2025.05.28	 19:00:00	 2074.9	 2079.1	 2074.7	  2077.8	      2140	     0	        8
2025.05.28	 20:00:00	 2078.0	 2082.4	 2076.8	  2080.2	      2020	     0	        8
2025.05.28	 21:00:00	 2080.4	 2082.8	 2071.6	  2077.5	      2787	     0	        8
2025.05.28	 22:00:00	 2077.4	 2080.6	 2069.2	  2072.6	      4106	     0	        8
2025.05.28	 23:00:00	 2072.4	 2074.2	 2068.9	  2070.2	      2745	     0	        9
2025.05.29	 01:00:00	 2067.9	 2081.7	 2067.8	  2080.5	       635	     0	        9
2025.05.29	 02:00:00	 2080.4	 2115.4	 2080.4	  2111.7	      3051	     0	        9
2025.05.29	 03:00:00	 2112.1	 2114.8	 2101.3	  2112.4	      2110	     0	        9
2025.05.29	 04:00:00	 2112.3	 2126.2	 2107.2	  2125.8	      1501	     0	        9
2025.05.29	 05:00:00	 2125.7	 2128.5	 2119.8	  2122.1	      1209	     0	        9
2025.05.29	 06:00:00	 2122.2	 2124.9	 2121.1	  2122.5	       710	     0	        9
2025.05.29	 07:00:00	 2122.6	 2126.4	 2121.3	  2126.1	       537	     0	        9
2025.05.29	 08:00:00	 2126.1	 2130.6	 2125.1	  2129.1	       946	     0	        9
2025.05.29	 09:00:00	 2129.2	 2129.2	 2117.9	  2118.1	       973	     0	        9
2025.05.29	 10:00:00	 2118.1	 2122.6	 2111.4	  2122.2	      1189	     0	        9
2025.05.29	 11:00:00	 2122.3	 2123.0	 2111.8	  2113.3	      1086	     0	        9
2025.05.29	 12:00:00	 2113.4	 2113.4	 2102.5	  2102.8	       962	     0	        9
2025.05.29	 13:00:00	 2102.9	 2103.1	 2093.0	  2093.6	      1511	     0	        9
2025.05.29	 14:00:00	 2093.7	 2098.3	 2089.4	  2090.8	      1670	     0	        9
2025.05.29	 15:00:00	 2090.4	 2096.6	 2083.1	  2083.7	      3451	     0	        9
2025.05.29	 16:00:00	 2083.8	 2087.7	 2074.3	  2078.2	      5178	     0	        8
2025.05.29	 17:00:00	 2077.8	 2081.6	 2065.4	  2074.4	      5972	     0	        8
2025.05.29	 18:00:00	 2074.4	 2076.9	 2062.8	  2065.2	      4765	     0	        8
2025.05.29	 19:00:00	 2065.0	 2075.4	 2061.3	  2073.7	      4464	     0	        8
2025.05.29	 20:00:00	 2073.5	 2077.2	 2071.1	  2071.6	      3625	     0	        8
2025.05.29	 21:00:00	 2071.7	 2079.2	 2070.9	  2075.8	      3410	     0	        8
2025.05.29	 22:00:00	 2076.0	 2079.0	 2074.3	  2078.2	      3843	     0	        8
2025.05.29	 23:00:00	 2078.2	 2079.1	 2074.9	  2076.7	      1112	     0	        9
2025.05.30	 01:00:00	 2074.7	 2078.0	 2072.6	  2074.9	       897	     0	        9
2025.05.30	 02:00:00	 2074.8	 2075.8	 2071.5	  2071.6	       674	     0	        9
2025.05.30	 03:00:00	 2071.7	 2074.9	 2070.0	  2071.8	      1028	     0	        9
2025.05.30	 04:00:00	 2071.9	 2073.6	 2064.0	  2073.3	      1158	     0	        9
2025.05.30	 05:00:00	 2073.3	 2074.7	 2072.0	  2073.8	       564	     0	        9
2025.05.30	 06:00:00	 2073.8	 2074.1	 2071.7	  2073.8	       532	     0	        9
2025.05.30	 07:00:00	 2073.7	 2074.6	 2072.3	  2073.9	       403	     0	        9
2025.05.30	 08:00:00	 2073.9	 2077.1	 2073.6	  2074.4	       612	     0	        9
2025.05.30	 09:00:00	 2074.3	 2075.3	 2070.0	  2070.9	      1109	     0	        9
2025.05.30	 10:00:00	 2070.8	 2073.9	 2068.8	  2073.2	      1356	     0	        9
2025.05.30	 11:00:00	 2072.8	 2074.2	 2068.6	  2072.1	      1137	     0	        9
2025.05.30	 12:00:00	 2072.2	 2072.8	 2068.1	  2068.3	       961	     0	        9
2025.05.30	 13:00:00	 2068.3	 2073.4	 2067.2	  2072.0	       832	     0	        9
2025.05.30	 14:00:00	 2071.9	 2075.5	 2071.4	  2073.0	       853	     0	        9
2025.05.30	 15:00:00	 2073.0	 2075.2	 2056.4	  2064.9	      6347	     0	        9
2025.05.30	 16:00:00	 2065.1	 2067.7	 2054.9	  2055.4	      5407	     0	        8
2025.05.30	 17:00:00	 2055.4	 2072.7	 2055.4	  2069.9	      4639	     0	        8
2025.05.30	 18:00:00	 2070.0	 2074.8	 2066.3	  2069.6	      3990	     0	        8
2025.05.30	 19:00:00	 2069.8	 2072.6	 2051.1	  2054.8	      6189	     0	        8
2025.05.30	 20:00:00	 2054.9	 2067.0	 2053.0	  2063.4	      3836	     0	        8
2025.05.30	 21:00:00	 2063.4	 2074.5	 2063.4	  2073.5	      3688	     0	        8
2025.05.30	 22:00:00	 2073.5	 2078.5	 2066.4	  2066.6	      4368	     0	        8
2025.05.30	 23:00:00	 2066.4	 2071.3	 2062.5	  2065.3	      1823	     0	        8
2025.06.02	 01:00:00	 2060.4	 2063.3	 2057.7	  2059.1	       903	     0	        9
2025.06.02	 02:00:00	 2059.1	 2059.3	 2056.4	  2058.6	       605	     0	        9
2025.06.02	 03:00:00	 2058.5	 2061.6	 2058.4	  2060.5	       917	     0	        9
2025.06.02	 04:00:00	 2060.4	 2062.5	 2057.2	  2058.2	       823	     0	        9
2025.06.02	 05:00:00	 2058.2	 2059.4	 2056.6	  2057.9	       605	     0	        9
2025.06.02	 06:00:00	 2057.9	 2058.0	 2054.8	  2055.8	       750	     0	        9
2025.06.02	 07:00:00	 2055.8	 2057.9	 2054.4	  2055.4	       489	     0	        9
2025.06.02	 08:00:00	 2055.5	 2056.3	 2052.7	  2054.2	       672	     0	        9
2025.06.02	 09:00:00	 2054.2	 2055.3	 2051.3	  2052.5	       910	     0	        9
2025.06.02	 10:00:00	 2052.2	 2057.0	 2044.9	  2050.8	      1865	     0	        9
2025.06.02	 11:00:00	 2050.7	 2061.6	 2050.4	  2058.6	      1665	     0	        9
2025.06.02	 12:00:00	 2058.4	 2059.8	 2053.6	  2056.0	      1380	     0	        9
2025.06.02	 13:00:00	 2056.0	 2059.8	 2054.3	  2059.8	      1140	     0	        9
2025.06.02	 14:00:00	 2059.7	 2066.7	 2058.7	  2063.4	      1049	     0	        9
2025.06.02	 15:00:00	 2063.5	 2069.1	 2061.4	  2069.1	      1336	     0	        9
2025.06.02	 16:00:00	 2068.9	 2074.1	 2047.3	  2049.6	      5991	     0	        8
2025.06.02	 17:00:00	 2047.8	 2065.9	 2042.3	  2065.1	      6590	     0	        8
2025.06.02	 18:00:00	 2064.9	 2071.7	 2062.4	  2069.4	      3583	     0	        8
2025.06.02	 19:00:00	 2069.4	 2070.6	 2064.9	  2069.3	      2791	     0	        8
2025.06.02	 20:00:00	 2069.4	 2070.8	 2063.3	  2065.4	      3736	     0	        8
2025.06.02	 21:00:00	 2065.2	 2071.3	 2062.0	  2071.1	      2324	     0	        8
2025.06.02	 22:00:00	 2071.0	 2074.1	 2069.4	  2073.2	      2240	     0	        8
2025.06.02	 23:00:00	 2073.4	 2076.7	 2073.0	  2074.8	       918	     0	        9
2025.06.03	 01:00:00	 2074.0	 2074.2	 2071.0	  2071.0	       393	     0	        9
2025.06.03	 02:00:00	 2071.1	 2073.3	 2067.0	  2067.2	       713	     0	        9
2025.06.03	 03:00:00	 2067.2	 2068.3	 2066.5	  2067.7	       704	     0	        9
2025.06.03	 04:00:00	 2067.7	 2068.7	 2064.6	  2064.7	       643	     0	        9
2025.06.03	 05:00:00	 2064.8	 2065.0	 2060.5	  2063.0	       535	     0	        9
2025.06.03	 06:00:00	 2062.9	 2063.3	 2059.5	  2062.2	       480	     0	        9
2025.06.03	 07:00:00	 2062.2	 2062.2	 2060.4	  2061.5	       296	     0	        9
2025.06.03	 08:00:00	 2061.5	 2063.5	 2061.4	  2063.5	       391	     0	        9
2025.06.03	 09:00:00	 2063.6	 2063.8	 2059.5	  2063.3	       622	     0	        9
2025.06.03	 10:00:00	 2063.3	 2063.6	 2053.8	  2060.7	      1426	     0	        9
2025.06.03	 11:00:00	 2060.8	 2063.4	 2056.2	  2063.3	      1266	     0	        9
2025.06.03	 12:00:00	 2063.4	 2067.2	 2062.9	  2066.0	       852	     0	        9
2025.06.03	 13:00:00	 2066.1	 2070.1	 2063.6	  2069.7	       885	     0	        9
2025.06.03	 14:00:00	 2069.8	 2077.4	 2068.6	  2076.9	       983	     0	        9
2025.06.03	 15:00:00	 2077.0	 2081.7	 2076.1	  2081.4	      1263	     0	        9
2025.06.03	 16:00:00	 2081.4	 2083.5	 2071.2	  2075.7	      4857	     0	        8
2025.06.03	 17:00:00	 2075.9	 2098.2	 2071.3	  2096.3	      4818	     0	        8
2025.06.03	 18:00:00	 2096.4	 2105.5	 2095.8	  2105.4	      2942	     0	        8
2025.06.03	 19:00:00	 2105.3	 2107.5	 2103.3	  2106.8	      2305	     0	        8
2025.06.03	 20:00:00	 2106.9	 2111.9	 2105.6	  2109.1	      2119	     0	        8
2025.06.03	 21:00:00	 2109.3	 2110.9	 2103.1	  2108.6	      2987	     0	        8
2025.06.03	 22:00:00	 2108.5	 2109.2	 2101.1	  2106.5	      2590	     0	        8
2025.06.03	 23:00:00	 2106.1	 2107.9	 2104.3	  2107.4	       894	     0	        9
2025.06.04	 01:00:00	 2107.6	 2110.5	 2106.9	  2109.1	       450	     0	        9
2025.06.04	 02:00:00	 2109.3	 2110.5	 2108.0	  2109.3	       509	     0	        9
2025.06.04	 03:00:00	 2109.2	 2110.7	 2107.6	  2108.1	       898	     0	        9
2025.06.04	 04:00:00	 2108.2	 2109.0	 2105.0	  2105.8	       759	     0	        9
2025.06.04	 05:00:00	 2105.9	 2106.8	 2104.4	  2105.3	       548	     0	        9
2025.06.04	 06:00:00	 2105.2	 2107.0	 2104.9	  2106.6	       466	     0	        9
2025.06.04	 07:00:00	 2106.5	 2107.8	 2106.0	  2106.5	       364	     0	        9
2025.06.04	 08:00:00	 2106.4	 2108.5	 2106.1	  2108.1	       437	     0	        9
2025.06.04	 09:00:00	 2108.1	 2111.1	 2107.3	  2110.3	       794	     0	        9
2025.06.04	 10:00:00	 2110.2	 2115.6	 2109.7	  2115.5	      1063	     0	        9
2025.06.04	 11:00:00	 2115.5	 2118.2	 2112.5	  2112.8	       940	     0	        9
2025.06.04	 12:00:00	 2112.8	 2115.9	 2111.5	  2111.8	       925	     0	        9
2025.06.04	 13:00:00	 2111.9	 2114.3	 2110.5	  2111.8	       813	     0	        9
2025.06.04	 14:00:00	 2111.6	 2112.7	 2107.3	  2111.3	       768	     0	        9
2025.06.04	 15:00:00	 2111.0	 2112.5	 2103.3	  2105.5	      3116	     0	        9
2025.06.04	 16:00:00	 2105.6	 2115.9	 2103.8	  2109.4	      3859	     0	        8
2025.06.04	 17:00:00	 2105.8	 2108.9	 2097.1	  2102.0	      5065	     0	        8
2025.06.04	 18:00:00	 2102.1	 2104.5	 2099.3	  2101.1	      3438	     0	        8
2025.06.04	 19:00:00	 2101.2	 2103.5	 2097.3	  2102.7	      2773	     0	        8
2025.06.04	 20:00:00	 2102.8	 2107.6	 2102.7	  2107.4	      1556	     0	        8
2025.06.04	 21:00:00	 2107.4	 2108.6	 2102.4	  2103.0	      1873	     0	        8
2025.06.04	 22:00:00	 2103.1	 2105.0	 2099.5	  2099.7	      2302	     0	        8
2025.06.04	 23:00:00	 2099.6	 2100.6	 2098.3	  2098.7	       700	     0	        9
2025.06.05	 01:00:00	 2098.7	 2101.0	 2097.8	  2098.6	       516	     0	        9
2025.06.05	 02:00:00	 2098.6	 2099.6	 2097.1	  2097.5	       408	     0	        9
2025.06.05	 03:00:00	 2097.4	 2100.9	 2097.3	  2099.2	       611	     0	        9
2025.06.05	 04:00:00	 2099.3	 2100.0	 2098.1	  2099.7	       704	     0	        9
2025.06.05	 05:00:00	 2099.7	 2100.0	 2097.4	  2098.5	       468	     0	        9
2025.06.05	 06:00:00	 2098.6	 2099.7	 2097.9	  2099.2	       493	     0	        9
2025.06.05	 07:00:00	 2099.1	 2100.1	 2098.8	  2100.1	       283	     0	        9
2025.06.05	 08:00:00	 2100.1	 2100.1	 2098.3	  2099.7	       444	     0	        9
2025.06.05	 09:00:00	 2099.6	 2099.7	 2097.8	  2098.8	       548	     0	        9
2025.06.05	 10:00:00	 2098.6	 2105.3	 2098.5	  2104.7	      1096	     0	        9
2025.06.05	 11:00:00	 2104.7	 2107.2	 2102.6	  2104.1	       891	     0	        9
2025.06.05	 12:00:00	 2104.2	 2105.5	 2101.2	  2101.9	       880	     0	        9
2025.06.05	 13:00:00	 2101.9	 2104.5	 2100.4	  2100.9	       745	     0	        9
2025.06.05	 14:00:00	 2100.8	 2101.1	 2096.8	  2098.1	       921	     0	        9
2025.06.05	 15:00:00	 2098.1	 2115.9	 2091.9	  2104.7	      3600	     0	        9
2025.06.05	 16:00:00	 2104.5	 2107.6	 2084.9	  2088.9	      7169	     0	        8
2025.06.05	 17:00:00	 2088.7	 2103.3	 2088.6	  2102.2	      6708	     0	        8
2025.06.05	 18:00:00	 2102.3	 2111.1	 2101.1	  2110.4	      3237	     0	        8
2025.06.05	 19:00:00	 2110.4	 2113.5	 2098.0	  2099.8	      4389	     0	        8
2025.06.05	 20:00:00	 2099.7	 2112.1	 2098.2	  2109.9	      3220	     0	        8
2025.06.05	 21:00:00	 2110.0	 2111.3	 2099.5	  2106.4	      3937	     0	        8
2025.06.05	 22:00:00	 2106.5	 2107.8	 2089.9	  2100.3	      7257	     0	        8
2025.06.05	 23:00:00	 2100.2	 2103.2	 2099.1	  2101.3	      2004	     0	        9
2025.06.06	 01:00:00	 2098.7	 2102.4	 2097.8	  2102.3	       541	     0	        9
2025.06.06	 02:00:00	 2102.3	 2104.1	 2100.9	  2102.5	       725	     0	        9
